"today","grDetails.attend","grDetails.sp_att","grDetails.who","grDetails.sp_gen","grDetails.rep","grDetails.rep_some","grDetails.rep_gen","grDetails.gender2","grDetails.rep_rel","before_cook.grow","before_cook.color1.color1_loc","before_cook.color1.color1_lmpr","before_cook.color1.same_cl1","before_cook.aromay.aroma1_loc_C","before_cook.aromay.aroma1_lmpr_C","before_cook.aromay.same_ar1","before_cook.eas1.eas1_loc","before_cook.eas1.eas1_lmpr","before_cook.eas1.same_eas1","before_cook.time1.time1_loc","before_cook.time1.time1_impr","before_cook.time1.same_tm1","before_cook.exp1.exp1_loc","before_cook.exp1.exp1_lmpr","before_cook.exp1.same_exp1","before_cook.aromax.aroma1_loc_E","before_cook.aromax.aroma1_lmpr_E","before_cook.aromax.same_exp1","before_cook.taste1.taste1_loc","before_cook.taste1.taste1_impr","before_cook.taste1.same_tast1","before_cook.text1.text1_loc","before_cook.text1.text1_lmpr","before_cook.text1.same_txt1","after_cooking.color2.color2_loc","after_cooking.color2.color2_lmpr","after_cooking.color2.same_cl2","after_cooking.aromam.aroma2_loc_C","after_cooking.aromam.aroma2_lmpr_C","after_cooking.aromam.same_ar2","after_cooking.eas2.eas2_loc","after_cooking.eas2.eas2_lmpr","after_cooking.eas2.same_eas2","after_cooking.time2.time2_loc","after_cooking.time2.time2_impr","after_cooking.time2.same_tm2","after_cooking.exp2.exp2_loc","after_cooking.exp2.exp2_lmpr","after_cooking.exp2.same_exp2","after_cooking.aroma2.aroma2_loc_E","after_cooking.aroma2.aroma2_lmpr_E","after_cooking.aroma2.same_exp2","after_cooking.taste2.taste2_loc","after_cooking.taste2.taste2_impr","after_cooking.taste2.same_tast2","after_cooking.text2.text2_loc","after_cooking.text2.text2_lmpr","after_cooking.text2.same_txt2","plant","timing.time1","timing.time2","wgt_bf.WL_b","wgt_bf.WR_b","wgt_aft.WL_a","wgt_aft.WR_a","diff_L","diff_R","farmer_ID","vilID","subID","distID"
"2023-07-03","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",0,0,13,0,12,0,0,0,9,3,0,10,1,0,14,0,0,15,0,7,7,0,1,14,0,0,15,0,15,0,0,0,15,0,0,15,0,0,1,0,15,0,0,15,0,0,0,15,0,14,4.37,3.35,973,973,559,518,414,455,"F_497",3,1,2
"2023-07-03","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0,13,0,12,0,0,0,9,3,0,10,1,0,14,0,0,15,0,7,7,0,1,14,0,0,15,0,15,0,0,0,15,0,0,15,0,0,1,0,15,0,0,15,0,0,0,15,0,14,4.37,3.35,973,973,559,518,414,455,NA,NA,NA,NA
"2023-07-03","Yes","Yes","f","Male","n/a","n/a","n/a","n/a","n/a",0,0,13,0,12,0,0,0,9,3,0,10,1,0,14,0,0,15,0,7,7,0,1,14,0,0,15,0,15,0,0,0,15,0,0,15,0,0,1,0,15,0,0,15,0,0,0,15,0,14,4.37,3.35,973,973,559,518,414,455,"F_491",3,1,2
"2023-07-03","No","n/a","n/a","n/a","Yes","No","Female","n/a","b",0,0,13,0,12,0,0,0,9,3,0,10,1,0,14,0,0,15,0,7,7,0,1,14,0,0,15,0,15,0,0,0,15,0,0,15,0,0,1,0,15,0,0,15,0,0,0,15,0,14,4.37,3.35,973,973,559,518,414,455,"F_496",3,1,2
"2023-07-03","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",0,0,13,0,12,0,0,0,9,3,0,10,1,0,14,0,0,15,0,7,7,0,1,14,0,0,15,0,15,0,0,0,15,0,0,15,0,0,1,0,15,0,0,15,0,0,0,15,0,14,4.37,3.35,973,973,559,518,414,455,"F_498",3,1,2
"2023-07-05","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",8,4,13,0,10,7,0,0,16,1,0,17,0,16,1,0,2,14,1,2,14,1,1,16,0,0,17,0,5,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,17,5.02,4.28,985,985,507,519,478,466,NA,NA,NA,NA
"2023-07-05","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",8,4,13,0,10,7,0,0,16,1,0,17,0,16,1,0,2,14,1,2,14,1,1,16,0,0,17,0,5,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,17,5.02,4.28,985,985,507,519,478,466,"F_560",2,2,2
"2023-07-05","Yes","Yes","d","Female","n/a","n/a","n/a","n/a","n/a",8,4,13,0,10,7,0,0,16,1,0,17,0,16,1,0,2,14,1,2,14,1,1,16,0,0,17,0,5,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,17,5.02,4.28,985,985,507,519,478,466,"F_554",2,2,2
"2023-07-05","Yes","Yes","e","Female","n/a","n/a","n/a","n/a","n/a",8,4,13,0,10,7,0,0,16,1,0,17,0,16,1,0,2,14,1,2,14,1,1,16,0,0,17,0,5,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,17,5.02,4.28,985,985,507,519,478,466,"F_551",2,2,2
"2023-07-05","No","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a",8,4,13,0,10,7,0,0,16,1,0,17,0,16,1,0,2,14,1,2,14,1,1,16,0,0,17,0,5,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,17,5.02,4.28,985,985,507,519,478,466,NA,NA,NA,NA
"2023-07-05","No","n/a","n/a","n/a","Yes","No","Female","n/a","d",8,4,13,0,10,7,0,0,16,1,0,17,0,16,1,0,2,14,1,2,14,1,1,16,0,0,17,0,5,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,17,5.02,4.28,985,985,507,519,478,466,"F_552",2,2,2
"2023-07-05","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",8,4,13,0,10,7,0,0,16,1,0,17,0,16,1,0,2,14,1,2,14,1,1,16,0,0,17,0,5,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,17,5.02,4.28,985,985,507,519,478,466,"F_555",2,2,2
"2023-07-05","Yes","Yes","d","Female","n/a","n/a","n/a","n/a","n/a",8,4,13,0,10,7,0,0,16,1,0,17,0,16,1,0,2,14,1,2,14,1,1,16,0,0,17,0,5,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,17,5.02,4.28,985,985,507,519,478,466,"F_557",2,2,2
"2023-07-05","Yes","Yes","d","Female","n/a","n/a","n/a","n/a","n/a",8,4,13,0,10,7,0,0,16,1,0,17,0,16,1,0,2,14,1,2,14,1,1,16,0,0,17,0,5,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,17,5.02,4.28,985,985,507,519,478,466,"F_553",2,2,2
"2023-07-05","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",8,4,13,0,10,7,0,0,16,1,0,17,0,16,1,0,2,14,1,2,14,1,1,16,0,0,17,0,5,12,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,17,0,17,5.02,4.28,985,985,507,519,478,466,"F_556",2,2,2
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",14,0,16,0,15,2,0,0,17,0,0,17,0,0,17,0,12,4,1,11,6,0,0,17,0,0,17,0,1,6,10,1,6,10,17,0,0,0,17,0,17,0,0,7,9,1,0,17,0,17,4.12,4.56,997,999,585,588,412,411,NA,NA,NA,NA
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",14,0,16,0,15,2,0,0,17,0,0,17,0,0,17,0,12,4,1,11,6,0,0,17,0,0,17,0,1,6,10,1,6,10,17,0,0,0,17,0,17,0,0,7,9,1,0,17,0,17,4.12,4.56,997,999,585,588,412,411,"F_572",6,2,2
"2023-07-06","No","n/a","n/a","n/a","Yes","No","Female","n/a","b",14,0,16,0,15,2,0,0,17,0,0,17,0,0,17,0,12,4,1,11,6,0,0,17,0,0,17,0,1,6,10,1,6,10,17,0,0,0,17,0,17,0,0,7,9,1,0,17,0,17,4.12,4.56,997,999,585,588,412,411,"F_575",6,2,2
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",14,0,16,0,15,2,0,0,17,0,0,17,0,0,17,0,12,4,1,11,6,0,0,17,0,0,17,0,1,6,10,1,6,10,17,0,0,0,17,0,17,0,0,7,9,1,0,17,0,17,4.12,4.56,997,999,585,588,412,411,"F_573",6,2,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",14,0,16,0,15,2,0,0,17,0,0,17,0,0,17,0,12,4,1,11,6,0,0,17,0,0,17,0,1,6,10,1,6,10,17,0,0,0,17,0,17,0,0,7,9,1,0,17,0,17,4.12,4.56,997,999,585,588,412,411,"F_577",6,2,2
"2023-07-06","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",14,0,16,0,15,2,0,0,17,0,0,17,0,0,17,0,12,4,1,11,6,0,0,17,0,0,17,0,1,6,10,1,6,10,17,0,0,0,17,0,17,0,0,7,9,1,0,17,0,17,4.12,4.56,997,999,585,588,412,411,"F_580",6,2,2
"2023-07-06","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",14,0,16,0,15,2,0,0,17,0,0,17,0,0,17,0,12,4,1,11,6,0,0,17,0,0,17,0,1,6,10,1,6,10,17,0,0,0,17,0,17,0,0,7,9,1,0,17,0,17,4.12,4.56,997,999,585,588,412,411,"F_576",6,2,2
"2023-07-06","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",14,0,16,0,15,2,0,0,17,0,0,17,0,0,17,0,12,4,1,11,6,0,0,17,0,0,17,0,1,6,10,1,6,10,17,0,0,0,17,0,17,0,0,7,9,1,0,17,0,17,4.12,4.56,997,999,585,588,412,411,"F_574",6,2,2
"2023-07-06","Yes","Yes","d","Female","n/a","n/a","n/a","n/a","n/a",14,0,16,0,15,2,0,0,17,0,0,17,0,0,17,0,12,4,1,11,6,0,0,17,0,0,17,0,1,6,10,1,6,10,17,0,0,0,17,0,17,0,0,7,9,1,0,17,0,17,4.12,4.56,997,999,585,588,412,411,"F_578",6,2,2
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",14,0,16,0,15,2,0,0,17,0,0,17,0,0,17,0,12,4,1,11,6,0,0,17,0,0,17,0,1,6,10,1,6,10,17,0,0,0,17,0,17,0,0,7,9,1,0,17,0,17,4.12,4.56,997,999,585,588,412,411,"F_571",6,2,2
"2023-07-05","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,8,2,0,10,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,10,0,10,2.53,3,1000,1000,507,529,493,471,"F_512",7,2,2
"2023-07-05","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,8,2,0,10,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,10,0,10,2.53,3,1000,1000,507,529,493,471,"F_517",7,2,2
"2023-07-05","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,8,2,0,10,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,10,0,10,2.53,3,1000,1000,507,529,493,471,"F_514",7,2,2
"2023-07-05","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,8,2,0,10,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,10,0,10,2.53,3,1000,1000,507,529,493,471,"F_511",7,2,2
"2023-07-05","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,8,2,0,10,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,10,0,10,2.53,3,1000,1000,507,529,493,471,NA,NA,NA,NA
"2023-07-05","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,8,2,0,10,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,10,0,10,2.53,3,1000,1000,507,529,493,471,"F_513",7,2,2
"2023-07-05","Yes","Yes","d","Female","n/a","n/a","n/a","n/a","n/a",9,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,8,2,0,10,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,10,0,10,2.53,3,1000,1000,507,529,493,471,"F_520",7,2,2
"2023-07-05","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,8,2,0,10,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,10,0,10,2.53,3,1000,1000,507,529,493,471,"F_515",7,2,2
"2023-07-05","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,8,2,0,10,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,10,0,10,2.53,3,1000,1000,507,529,493,471,"F_519",7,2,2
"2023-07-05","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,8,2,0,10,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,10,0,10,2.53,3,1000,1000,507,529,493,471,"F_518",7,2,2
"2023-07-04","No","n/a","n/a","n/a","Yes","Yes","Female","Female","f",10,0,17,0,2,15,0,2,12,0,0,0,17,0,13,4,4,13,0,9,6,2,4,13,0,0,17,0,6,6,5,0,16,1,0,17,0,10,7,0,0,16,1,2,15,0,4,13,0,13,5.55,4.37,988,988,494,555,494,433,"F_622",1,3,2
"2023-07-04","Yes","Yes","d","Female","n/a","n/a","n/a","n/a","n/a",10,0,17,0,2,15,0,2,12,0,0,0,17,0,13,4,4,13,0,9,6,2,4,13,0,0,17,0,6,6,5,0,16,1,0,17,0,10,7,0,0,16,1,2,15,0,4,13,0,13,5.55,4.37,988,988,494,555,494,433,"F_623",1,3,2
"2023-07-04","Yes","Yes","f","Female","n/a","n/a","n/a","n/a","n/a",10,0,17,0,2,15,0,2,12,0,0,0,17,0,13,4,4,13,0,9,6,2,4,13,0,0,17,0,6,6,5,0,16,1,0,17,0,10,7,0,0,16,1,2,15,0,4,13,0,13,5.55,4.37,988,988,494,555,494,433,"F_621",1,3,2
"2023-07-04","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",10,0,17,0,2,15,0,2,12,0,0,0,17,0,13,4,4,13,0,9,6,2,4,13,0,0,17,0,6,6,5,0,16,1,0,17,0,10,7,0,0,16,1,2,15,0,4,13,0,13,5.55,4.37,988,988,494,555,494,433,"F_625",1,3,2
"2023-07-04","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",10,0,17,0,2,15,0,2,12,0,0,0,17,0,13,4,4,13,0,9,6,2,4,13,0,0,17,0,6,6,5,0,16,1,0,17,0,10,7,0,0,16,1,2,15,0,4,13,0,13,5.55,4.37,988,988,494,555,494,433,NA,NA,NA,NA
"2023-07-04","Yes","Yes","d","Female","n/a","n/a","n/a","n/a","n/a",10,0,17,0,2,15,0,2,12,0,0,0,17,0,13,4,4,13,0,9,6,2,4,13,0,0,17,0,6,6,5,0,16,1,0,17,0,10,7,0,0,16,1,2,15,0,4,13,0,13,5.55,4.37,988,988,494,555,494,433,"F_629",1,3,2
"2023-07-04","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",10,0,17,0,2,15,0,2,12,0,0,0,17,0,13,4,4,13,0,9,6,2,4,13,0,0,17,0,6,6,5,0,16,1,0,17,0,10,7,0,0,16,1,2,15,0,4,13,0,13,5.55,4.37,988,988,494,555,494,433,"F_627",1,3,2
"2023-07-04","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",10,0,17,0,2,15,0,2,12,0,0,0,17,0,13,4,4,13,0,9,6,2,4,13,0,0,17,0,6,6,5,0,16,1,0,17,0,10,7,0,0,16,1,2,15,0,4,13,0,13,5.55,4.37,988,988,494,555,494,433,"F_626",1,3,2
"2023-07-04","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",10,0,17,0,2,15,0,2,12,0,0,0,17,0,13,4,4,13,0,9,6,2,4,13,0,0,17,0,6,6,5,0,16,1,0,17,0,10,7,0,0,16,1,2,15,0,4,13,0,13,5.55,4.37,988,988,494,555,494,433,"F_628",1,3,2
"2023-07-04","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",10,0,17,0,2,15,0,2,12,0,0,0,17,0,13,4,4,13,0,9,6,2,4,13,0,0,17,0,6,6,5,0,16,1,0,17,0,10,7,0,0,16,1,2,15,0,4,13,0,13,5.55,4.37,988,988,494,555,494,433,"F_630",1,3,2
"2023-07-06","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",14,8,0,6,13,1,0,2,4,8,4,10,0,12,2,0,12,2,0,11,3,0,0,14,0,14,0,0,2,10,2,0,14,0,0,14,0,14,0,0,2,11,1,3,10,1,0,11,3,13,5,4.08,986,986,539,568,447,418,NA,NA,NA,NA
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",14,8,0,6,13,1,0,2,4,8,4,10,0,12,2,0,12,2,0,11,3,0,0,14,0,14,0,0,2,10,2,0,14,0,0,14,0,14,0,0,2,11,1,3,10,1,0,11,3,13,5,4.08,986,986,539,568,447,418,"F_655",2,4,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",14,8,0,6,13,1,0,2,4,8,4,10,0,12,2,0,12,2,0,11,3,0,0,14,0,14,0,0,2,10,2,0,14,0,0,14,0,14,0,0,2,11,1,3,10,1,0,11,3,13,5,4.08,986,986,539,568,447,418,"F_658",2,4,2
"2023-07-06","Yes","Yes","f","Female","n/a","n/a","n/a","n/a","n/a",14,8,0,6,13,1,0,2,4,8,4,10,0,12,2,0,12,2,0,11,3,0,0,14,0,14,0,0,2,10,2,0,14,0,0,14,0,14,0,0,2,11,1,3,10,1,0,11,3,13,5,4.08,986,986,539,568,447,418,NA,NA,NA,NA
"2023-07-06","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",14,8,0,6,13,1,0,2,4,8,4,10,0,12,2,0,12,2,0,11,3,0,0,14,0,14,0,0,2,10,2,0,14,0,0,14,0,14,0,0,2,11,1,3,10,1,0,11,3,13,5,4.08,986,986,539,568,447,418,"F_653",2,4,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",14,8,0,6,13,1,0,2,4,8,4,10,0,12,2,0,12,2,0,11,3,0,0,14,0,14,0,0,2,10,2,0,14,0,0,14,0,14,0,0,2,11,1,3,10,1,0,11,3,13,5,4.08,986,986,539,568,447,418,"F_657",2,4,2
"2023-07-06","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",14,8,0,6,13,1,0,2,4,8,4,10,0,12,2,0,12,2,0,11,3,0,0,14,0,14,0,0,2,10,2,0,14,0,0,14,0,14,0,0,2,11,1,3,10,1,0,11,3,13,5,4.08,986,986,539,568,447,418,"F_659",2,4,2
"2023-07-06","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",14,8,0,6,13,1,0,2,4,8,4,10,0,12,2,0,12,2,0,11,3,0,0,14,0,14,0,0,2,10,2,0,14,0,0,14,0,14,0,0,2,11,1,3,10,1,0,11,3,13,5,4.08,986,986,539,568,447,418,"F_660",2,4,2
"2023-07-06","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",14,8,0,6,13,1,0,2,4,8,4,10,0,12,2,0,12,2,0,11,3,0,0,14,0,14,0,0,2,10,2,0,14,0,0,14,0,14,0,0,2,11,1,3,10,1,0,11,3,13,5,4.08,986,986,539,568,447,418,"F_654",2,4,2
"2023-07-06","Yes","Yes","f","Female","n/a","n/a","n/a","n/a","n/a",14,8,0,6,13,1,0,2,4,8,4,10,0,12,2,0,12,2,0,11,3,0,0,14,0,14,0,0,2,10,2,0,14,0,0,14,0,14,0,0,2,11,1,3,10,1,0,11,3,13,5,4.08,986,986,539,568,447,418,NA,NA,NA,NA
"2023-07-07","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",12,0,12,0,12,0,0,0,12,0,6,6,0,12,0,0,12,0,0,12,0,0,3,9,0,1,11,0,0,12,0,0,12,0,0,9,3,1,11,0,0,12,0,12,0,0,0,12,0,12,7.14,8.43,997,997,519,508,478,489,"F_701",1,5,2
"2023-07-07","No","n/a","n/a","n/a","Yes","Yes","Female","Female","b",12,0,12,0,12,0,0,0,12,0,6,6,0,12,0,0,12,0,0,12,0,0,3,9,0,1,11,0,0,12,0,0,12,0,0,9,3,1,11,0,0,12,0,12,0,0,0,12,0,12,7.14,8.43,997,997,519,508,478,489,"F_709",1,5,2
"2023-07-07","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",12,0,12,0,12,0,0,0,12,0,6,6,0,12,0,0,12,0,0,12,0,0,3,9,0,1,11,0,0,12,0,0,12,0,0,9,3,1,11,0,0,12,0,12,0,0,0,12,0,12,7.14,8.43,997,997,519,508,478,489,NA,NA,NA,NA
"2023-07-07","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",12,0,12,0,12,0,0,0,12,0,6,6,0,12,0,0,12,0,0,12,0,0,3,9,0,1,11,0,0,12,0,0,12,0,0,9,3,1,11,0,0,12,0,12,0,0,0,12,0,12,7.14,8.43,997,997,519,508,478,489,"F_703",1,5,2
"2023-07-07","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",12,0,12,0,12,0,0,0,12,0,6,6,0,12,0,0,12,0,0,12,0,0,3,9,0,1,11,0,0,12,0,0,12,0,0,9,3,1,11,0,0,12,0,12,0,0,0,12,0,12,7.14,8.43,997,997,519,508,478,489,NA,NA,NA,NA
"2023-07-07","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",12,0,12,0,12,0,0,0,12,0,6,6,0,12,0,0,12,0,0,12,0,0,3,9,0,1,11,0,0,12,0,0,12,0,0,9,3,1,11,0,0,12,0,12,0,0,0,12,0,12,7.14,8.43,997,997,519,508,478,489,NA,NA,NA,NA
"2023-07-07","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",12,0,12,0,12,0,0,0,12,0,6,6,0,12,0,0,12,0,0,12,0,0,3,9,0,1,11,0,0,12,0,0,12,0,0,9,3,1,11,0,0,12,0,12,0,0,0,12,0,12,7.14,8.43,997,997,519,508,478,489,NA,NA,NA,NA
"2023-07-07","Yes","Yes","d","Female","n/a","n/a","n/a","n/a","n/a",12,0,12,0,12,0,0,0,12,0,6,6,0,12,0,0,12,0,0,12,0,0,3,9,0,1,11,0,0,12,0,0,12,0,0,9,3,1,11,0,0,12,0,12,0,0,0,12,0,12,7.14,8.43,997,997,519,508,478,489,"F_706",1,5,2
"2023-07-07","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",12,0,12,0,12,0,0,0,12,0,6,6,0,12,0,0,12,0,0,12,0,0,3,9,0,1,11,0,0,12,0,0,12,0,0,9,3,1,11,0,0,12,0,12,0,0,0,12,0,12,7.14,8.43,997,997,519,508,478,489,"F_704",1,5,2
"2023-07-07","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",12,0,12,0,12,0,0,0,12,0,6,6,0,12,0,0,12,0,0,12,0,0,3,9,0,1,11,0,0,12,0,0,12,0,0,9,3,1,11,0,0,12,0,12,0,0,0,12,0,12,7.14,8.43,997,997,519,508,478,489,"F_710",1,5,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,13,0,10,3,0,4,9,0,4,8,1,9,4,0,11,1,1,11,2,0,0,12,1,0,13,0,8,2,2,2,10,0,0,11,1,0,12,0,10,2,0,9,3,0,1,11,0,12,7.06,7.05,964,964,560,547,404,417,"F_672",2,5,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,13,0,10,3,0,4,9,0,4,8,1,9,4,0,11,1,1,11,2,0,0,12,1,0,13,0,8,2,2,2,10,0,0,11,1,0,12,0,10,2,0,9,3,0,1,11,0,12,7.06,7.05,964,964,560,547,404,417,"F_680",2,5,2
"2023-07-06","Yes","Yes","q","Female","n/a","n/a","n/a","n/a","n/a",7,0,13,0,10,3,0,4,9,0,4,8,1,9,4,0,11,1,1,11,2,0,0,12,1,0,13,0,8,2,2,2,10,0,0,11,1,0,12,0,10,2,0,9,3,0,1,11,0,12,7.06,7.05,964,964,560,547,404,417,"F_674",2,5,2
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",7,0,13,0,10,3,0,4,9,0,4,8,1,9,4,0,11,1,1,11,2,0,0,12,1,0,13,0,8,2,2,2,10,0,0,11,1,0,12,0,10,2,0,9,3,0,1,11,0,12,7.06,7.05,964,964,560,547,404,417,"F_679",2,5,2
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",7,0,13,0,10,3,0,4,9,0,4,8,1,9,4,0,11,1,1,11,2,0,0,12,1,0,13,0,8,2,2,2,10,0,0,11,1,0,12,0,10,2,0,9,3,0,1,11,0,12,7.06,7.05,964,964,560,547,404,417,"F_673",2,5,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,13,0,10,3,0,4,9,0,4,8,1,9,4,0,11,1,1,11,2,0,0,12,1,0,13,0,8,2,2,2,10,0,0,11,1,0,12,0,10,2,0,9,3,0,1,11,0,12,7.06,7.05,964,964,560,547,404,417,"F_678",2,5,2
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",7,0,13,0,10,3,0,4,9,0,4,8,1,9,4,0,11,1,1,11,2,0,0,12,1,0,13,0,8,2,2,2,10,0,0,11,1,0,12,0,10,2,0,9,3,0,1,11,0,12,7.06,7.05,964,964,560,547,404,417,"F_677",2,5,2
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",7,0,13,0,10,3,0,4,9,0,4,8,1,9,4,0,11,1,1,11,2,0,0,12,1,0,13,0,8,2,2,2,10,0,0,11,1,0,12,0,10,2,0,9,3,0,1,11,0,12,7.06,7.05,964,964,560,547,404,417,"F_676",2,5,2
"2023-07-06","No","n/a","n/a","n/a","Yes","No","Female","n/a","b",7,0,13,0,10,3,0,4,9,0,4,8,1,9,4,0,11,1,1,11,2,0,0,12,1,0,13,0,8,2,2,2,10,0,0,11,1,0,12,0,10,2,0,9,3,0,1,11,0,12,7.06,7.05,964,964,560,547,404,417,"F_671",2,5,2
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",7,0,13,0,10,3,0,4,9,0,4,8,1,9,4,0,11,1,1,11,2,0,0,12,1,0,13,0,8,2,2,2,10,0,0,11,1,0,12,0,10,2,0,9,3,0,1,11,0,12,7.06,7.05,964,964,560,547,404,417,"F_675",2,5,2
